"id","code","serial_id","national_registration_code","foreign_id_code","name","middle_name","surname","name_reading","middle_name_reading","surname_reading","gender","birth_date","admitted","graduated","enrollment_status_code","primary_address","primary_contact","class_and_number","user_id","faculty_id","commute_method_type_id","scholarship_status_id"
421,"**-****-00421",421,,421,"Myriam","Rubie","Leannon",,,,,"2013-11-28",,,"admitted","Nagoya, 894 Wunsch Extension","Email: gabriel_rau@moore.us",,,,,1
422,"**-****-00422",422,,422,"Reba","Letha","Moen",,,,,"2012-11-10",,,"admitted","Nagoya, 46150 Dudley Circle","Email: price_abshire@morissettehodkiewicz.com",,,,,1
423,"**-****-00423",423,,423,"Gordon","Devin","Langosh",,,,,"2012-01-07",,,"admitted","Nagoya, 9714 Raynor Course","Email: theodore@kuvalisreynolds.name",,,,,1
424,"**-****-00424",424,,424,"Adeline","Katelyn","Abshire",,,,,"2012-09-04",,,"admitted","Nagoya, 0542 Wyman Glen","Email: layne@daniel.name",,,,,1
425,"**-****-00425",425,,425,"Pierre","Rosina","Lehner",,,,,"2012-11-27",,,"admitted","Nagoya, 758 Eichmann Tunnel","Email: earnestine.raynor@keebler.biz",,,,,1
426,"**-****-00426",426,,426,"Baron","Whitney","Keeling",,,,,"2013-05-21",,,"admitted","Nagoya, 44115 Bashirian Trafficway","Email: odessa.eichmann@wintheiser.biz",,,,,1
427,"**-****-00427",427,,427,"Ebony","Sheila","Simonis",,,,,"2013-02-10",,,"admitted","Nagoya, 086 Ulices Parkway","Email: rashawn.pollich@kovacek.ca",,,,,1
428,"**-****-00428",428,,428,"Ted","Zella","Goldner",,,,,"2011-09-12",,,"admitted","Nagoya, 3839 Ottis Meadow","Email: kenya@larkin.ca",,,,,1
429,"**-****-00429",429,,429,"Norris","Jacques","Skiles",,,,,"2012-02-23",,,"admitted","Nagoya, 783 Estella Hill","Email: olin@grant.ca",,,,,1
430,"**-****-00430",430,,430,"Lolita","Deonte","Weimann",,,,,"2011-11-16",,,"admitted","Nagoya, 1561 Sharon Lane","Email: johathan_nikolaus@mcclure.ca",,,,,1
431,"**-****-00431",431,,431,"Reinhold","Nyasia","Lind",,,,,"2013-05-01",,,"admitted","Nagoya, 9080 Mante Land","Email: gay@kirlin.info",,,,,1
432,"**-****-00432",432,,432,"Eleonore","Dannie","DuBuque",,,,,"2012-12-28",,,"admitted","Nagoya, 1243 Will Estates","Email: lavonne@feeney.ca",,,,,1
433,"**-****-00433",433,,433,"Johathan","Kristopher","Ferry",,,,,"2012-12-22",,,"admitted","Nagoya, 7758 Connelly Parks","Email: akeem@lubowitzdach.us",,,,,1
434,"**-****-00434",434,,434,"Alicia","Morgan","Turcotte",,,,,"2013-07-24",,,"admitted","Nagoya, 445 Jerry Hills","Email: lloyd_hayes@orn.info",,,,,1
435,"**-****-00435",435,,435,"Isabella","Mayra","Casper",,,,,"2013-07-27",,,"admitted","Nagoya, 5196 Mann Curve","Email: kolby@millshuels.ca",,,,,1
436,"**-****-00436",436,,436,"Roel","Mckayla","Schinner",,,,,"2013-07-22",,,"admitted","Nagoya, 7048 Desmond Mill","Email: carolanne.bartell@ullrichbeer.com",,,,,1
437,"**-****-00437",437,,437,"Genevieve","Deion","Sporer",,,,,"2014-02-21",,,"admitted","Nagoya, 60307 Pfeffer Lake","Email: rex.schiller@jaskolski.info",,,,,1
438,"**-****-00438",438,,438,"Wilburn","Peyton","Murphy",,,,,"2013-09-14",,,"admitted","Nagoya, 19284 Lueilwitz Highway","Email: etha@binsklocko.info",,,,,1
439,"**-****-00439",439,,439,"Hattie","Myrtle","Paucek",,,,,"2012-11-15",,,"admitted","Nagoya, 806 Streich Drive","Email: eliseo.lindgren@quigley.co.uk",,,,,1
440,"**-****-00440",440,,440,"Johan","Lyric","Rempel",,,,,"2011-10-16",,,"admitted","Nagoya, 072 O'Hara River","Email: garnett@jacobson.name",,,,,1
441,"**-****-00441",441,,441,"Davin","Lenora","Zieme",,,,,"2012-08-29",,,"admitted","Nagoya, 20652 Larkin Ranch","Email: howard_hintz@okeefe.com",,,,,1
442,"**-****-00442",442,,442,"Enoch","Makenna","Wunsch",,,,,"2011-12-11",,,"admitted","Nagoya, 746 Roob Walk","Email: green.gottlieb@lesch.biz",,,,,1
443,"**-****-00443",443,,443,"Krystel","Walter","Friesen",,,,,"2013-02-20",,,"admitted","Nagoya, 66006 Enid Forest","Email: dortha@mann.info",,,,,1
444,"**-****-00444",444,,444,"Howard","Esta","Mayert",,,,,"2012-05-03",,,"admitted","Nagoya, 3261 Niko Spurs","Email: cleo_hamill@kris.co.uk",,,,,1
445,"**-****-00445",445,,445,"Alphonso","Ada","Hansen",,,,,"2012-05-26",,,"admitted","Nagoya, 485 Destiny Bypass","Email: leonardo_tromp@raynor.us",,,,,1
446,"**-****-00446",446,,446,"Kiel","Vicenta","Grady",,,,,"2014-04-20",,,"admitted","Nagoya, 739 Wiza Keys","Email: enoch_raynor@haley.ca",,,,,1
447,"**-****-00447",447,,447,"Kaci","Jarred","Collins",,,,,"2013-02-23",,,"admitted","Nagoya, 3206 Carroll Stream","Email: cordelia@wiza.us",,,,,1
448,"**-****-00448",448,,448,"Myah","Malachi","Waelchi",,,,,"2013-03-24",,,"admitted","Nagoya, 497 Ottilie Drive","Email: alexie@keebler.name",,,,,1
449,"**-****-00449",449,,449,"Daisha","Harmony","Schuppe",,,,,"2013-11-09",,,"admitted","Nagoya, 45226 Claud Grove","Email: dena.cremin@sporerjast.co.uk",,,,,1
450,"**-****-00450",450,,450,"Oscar","Austyn","Ledner",,,,,"2012-11-06",,,"admitted","Nagoya, 51333 Gulgowski Pike","Email: chester@davis.com",,,,,1
451,"**-****-00451",451,,451,"Rollin","Price","Wyman",,,,,"2013-06-23",,,"admitted","Nagoya, 01665 Marguerite Lane","Email: kole_rau@bosco.ca",,,,,1
452,"**-****-00452",452,,452,"Alberta","Tito","Gerhold",,,,,"2012-07-12",,,"admitted","Nagoya, 9637 Joannie Course","Email: hardy@hintzlehner.biz",,,,,1
453,"**-****-00453",453,,453,"Amie","Parker","Altenwerth",,,,,"2013-07-15",,,"admitted","Nagoya, 489 Paucek Common","Email: paul_schroeder@russelcarroll.info",,,,,1
454,"**-****-00454",454,,454,"Maya","Ashly","Anderson",,,,,"2012-03-31",,,"admitted","Nagoya, 23098 Tremaine Pines","Email: melissa@stanton.co.uk",,,,,1
455,"**-****-00455",455,,455,"Aurelio","Pauline","Kulas",,,,,"2013-05-10",,,"admitted","Nagoya, 075 Bechtelar Creek","Email: ubaldo.feil@strackeblock.com",,,,,1
456,"**-****-00456",456,,456,"Cathy","Isidro","Mertz",,,,,"2012-08-10",,,"admitted","Nagoya, 237 Nolan View","Email: garrison@conroyblock.info",,,,,1
457,"**-****-00457",457,,457,"Luigi","Melody","Tromp",,,,,"2011-09-07",,,"admitted","Nagoya, 7512 Emelie Shores","Email: hildegard_farrell@herzoghegmann.name",,,,,1
458,"**-****-00458",458,,458,"Jody","Maybell","Veum",,,,,"2012-08-18",,,"admitted","Nagoya, 87975 Florence Throughway","Email: allison@reichel.us",,,,,1
459,"**-****-00459",459,,459,"Chet","Jaclyn","Dach",,,,,"2014-05-27",,,"admitted","Nagoya, 707 Cassin Landing","Email: candelario@harber.info",,,,,1
460,"**-****-00460",460,,460,"Rosemary","Francis","Ebert",,,,,"2013-07-31",,,"admitted","Nagoya, 5839 Maverick Highway","Email: isaiah_schultz@bahringer.com",,,,,1
461,"**-****-00461",461,,461,"Eulah","Edwina","Boehm",,,,,"2013-02-04",,,"admitted","Nagoya, 57130 Yundt Junction","Email: wilma@batz.com",,,,,1
462,"**-****-00462",462,,462,"Angus","Braden","Rutherford",,,,,"2014-03-09",,,"admitted","Nagoya, 44504 Enos Fork","Email: jalon@langoshpollich.us",,,,,1
463,"**-****-00463",463,,463,"Hortense","Sammie","Balistreri",,,,,"2014-04-27",,,"admitted","Nagoya, 035 Kessler Orchard","Email: tracy@buckridge.ca",,,,,1
464,"**-****-00464",464,,464,"Dashawn","Verona","Stracke",,,,,"2013-01-07",,,"admitted","Nagoya, 645 Angela Parkways","Email: modesto@dickinsonpaucek.name",,,,,1
465,"**-****-00465",465,,465,"Nelle","Mariana","Lebsack",,,,,"2012-06-06",,,"admitted","Nagoya, 4351 Howe Junctions","Email: jeramie@flatleyfeil.us",,,,,1
466,"**-****-00466",466,,466,"Fausto","Daphney","Koelpin",,,,,"2012-10-30",,,"admitted","Nagoya, 66771 Cummings Burgs","Email: drew@champlin.com",,,,,1
467,"**-****-00467",467,,467,"Gregory","Luigi","Murazik",,,,,"2013-07-01",,,"admitted","Nagoya, 25250 Robbie Wall","Email: maxine@carroll.info",,,,,1
468,"**-****-00468",468,,468,"Brown","Kamille","Rosenbaum",,,,,"2012-06-23",,,"admitted","Nagoya, 326 Korbin Course","Email: jeramie@gerholdcollier.name",,,,,1
469,"**-****-00469",469,,469,"Randy","Selmer","Langworth",,,,,"2011-10-04",,,"admitted","Nagoya, 4652 Darren Unions","Email: maybell@rogahnschneider.info",,,,,1
470,"**-****-00470",470,,470,"Monserrat","Peggie","Padberg",,,,,"2012-11-01",,,"admitted","Nagoya, 4932 Willis Hills","Email: tressie@rohanhessel.info",,,,,1
471,"**-****-00471",471,,471,"Daphnee","Noah","Rohan",,,,,"2012-02-17",,,"admitted","Nagoya, 31326 Oga Cove","Email: clyde.feest@wilkinson.name",,,,,1
472,"**-****-00472",472,,472,"Martin","Erica","Lakin",,,,,"2012-06-21",,,"admitted","Nagoya, 11714 Aubrey Dam","Email: donnell.heaney@pagac.com",,,,,1
473,"**-****-00473",473,,473,"Jannie","Daisha","Raynor",,,,,"2012-06-29",,,"admitted","Nagoya, 206 Fisher Mews","Email: jovan.kautzer@mclaughlin.co.uk",,,,,1
474,"**-****-00474",474,,474,"Georgianna","Shyann","Ankunding",,,,,"2012-07-22",,,"admitted","Nagoya, 6001 Malachi Club","Email: green@gleichner.com",,,,,1
475,"**-****-00475",475,,475,"Joshua","Jerald","Lehner",,,,,"2014-03-18",,,"admitted","Nagoya, 23683 Prosacco Lane","Email: lauretta@walshbeatty.com",,,,,1
476,"**-****-00476",476,,476,"Gaylord","Vergie","Mante",,,,,"2011-09-30",,,"admitted","Nagoya, 12457 Liliana Brooks","Email: elvis@paucekrutherford.us",,,,,1
477,"**-****-00477",477,,477,"Thalia","Sunny","Gutkowski",,,,,"2012-07-07",,,"admitted","Nagoya, 188 Sincere Crest","Email: nova@kuhnlehner.biz",,,,,1
478,"**-****-00478",478,,478,"Amparo","Vivien","King",,,,,"2013-10-13",,,"admitted","Nagoya, 239 Huels Rest","Email: gayle@bashirian.co.uk",,,,,1
479,"**-****-00479",479,,479,"Jazlyn","Dion","Dooley",,,,,"2012-01-15",,,"admitted","Nagoya, 41024 Darron Throughway","Email: anthony@welch.name",,,,,1
480,"**-****-00480",480,,480,"Lula","Ervin","Gleichner",,,,,"2013-11-27",,,"admitted","Nagoya, 1211 Sammy Mill","Email: heber@kub.co.uk",,,,,1
481,"**-****-00481",481,,481,"Millie","Boris","Torphy",,,,,"2012-11-09",,,"admitted","Nagoya, 8103 Narciso Loaf","Email: michale.boehm@mann.biz",,,,,1
482,"**-****-00482",482,,482,"Noble","Rowan","Kemmer",,,,,"2011-09-18",,,"admitted","Nagoya, 208 Jonas Mission","Email: aida@schamberger.ca",,,,,1
483,"**-****-00483",483,,483,"Nikki","Jarrell","Larkin",,,,,"2013-12-16",,,"admitted","Nagoya, 51607 Caroline Glen","Email: abagail_connelly@sanfordrosenbaum.co.uk",,,,,1
484,"**-****-00484",484,,484,"Aiden","Paris","Oberbrunner",,,,,"2014-03-11",,,"admitted","Nagoya, 3154 Hackett Centers","Email: chelsie.walker@deckow.ca",,,,,1
485,"**-****-00485",485,,485,"Tia","Tyrique","Lynch",,,,,"2013-09-12",,,"admitted","Nagoya, 454 Kaycee Spring","Email: caesar@sanford.ca",,,,,1
486,"**-****-00486",486,,486,"Jacey","Brock","Gleason",,,,,"2012-01-21",,,"admitted","Nagoya, 07159 Feil Overpass","Email: lou.carter@schambergerkoss.co.uk",,,,,1
487,"**-****-00487",487,,487,"Harry","Francisco","Turcotte",,,,,"2013-10-16",,,"admitted","Nagoya, 428 Eriberto Common","Email: johnathan.krajcik@zulaufbartoletti.us",,,,,1
488,"**-****-00488",488,,488,"Edmund","Brionna","Boyle",,,,,"2014-02-27",,,"admitted","Nagoya, 991 Berge Valleys","Email: ari.hammes@haley.ca",,,,,1
489,"**-****-00489",489,,489,"Amir","Wayne","Stehr",,,,,"2014-05-03",,,"admitted","Nagoya, 10690 Schroeder Forks","Email: rosalee_flatley@kossbernhard.us",,,,,1
490,"**-****-00490",490,,490,"Malachi","Johnny","Schinner",,,,,"2012-12-18",,,"admitted","Nagoya, 11398 Graham Fall","Email: ardella_littel@kirlin.com",,,,,1
491,"**-****-00491",491,,491,"Thurman","Shad","Williamson",,,,,"2013-10-22",,,"admitted","Nagoya, 233 Arnold Roads","Email: roberta_barton@metz.name",,,,,1
492,"**-****-00492",492,,492,"Darrell","Emmie","Schumm",,,,,"2012-07-23",,,"admitted","Nagoya, 5910 Raven Canyon","Email: stella_frami@altenwerth.co.uk",,,,,1
493,"**-****-00493",493,,493,"Jaron","Jeffery","Balistreri",,,,,"2014-02-01",,,"admitted","Nagoya, 9329 Dannie Lane","Email: rod_marvin@kuhn.us",,,,,1
494,"**-****-00494",494,,494,"Keshaun","Mazie","Kunze",,,,,"2013-09-01",,,"admitted","Nagoya, 178 Dach Springs","Email: amari.quigley@west.name",,,,,1
495,"**-****-00495",495,,495,"Raphael","Ernie","Abshire",,,,,"2013-10-27",,,"admitted","Nagoya, 60811 Deondre Neck","Email: maverick@corwinkonopelski.biz",,,,,1
496,"**-****-00496",496,,496,"Hulda","Bette","Gibson",,,,,"2012-05-11",,,"admitted","Nagoya, 891 Kutch Orchard","Email: lonny@bernhardhahn.us",,,,,1
497,"**-****-00497",497,,497,"Collin","Vince","Boyle",,,,,"2012-05-02",,,"admitted","Nagoya, 109 Keeling Ridge","Email: alex@fay.info",,,,,1
498,"**-****-00498",498,,498,"Henri","Margie","Jast",,,,,"2011-12-22",,,"admitted","Nagoya, 40800 Lemke Route","Email: keaton@gorczany.us",,,,,1
499,"**-****-00499",499,,499,"Florian","Dylan","Strosin",,,,,"2012-09-07",,,"admitted","Nagoya, 5588 Gislason Meadow","Email: caitlyn_lemke@jacobson.com",,,,,1
500,"**-****-00500",500,,500,"Jasen","Athena","Carroll",,,,,"2013-03-18",,,"admitted","Nagoya, 788 Johnson Hollow","Email: kieran@rau.name",,,,,1
501,"**-****-00501",501,,501,"Pierce","Rubye","Miller",,,,,"2012-01-25",,,"admitted","Nagoya, 0469 Gillian Gateway","Email: eladio.harris@cummerata.biz",,,,,1
502,"**-****-00502",502,,502,"Marion","Ebony","Block",,,,,"2012-01-23",,,"admitted","Nagoya, 25326 Jerrod Inlet","Email: sammy@macejkovic.com",,,,,1
503,"**-****-00503",503,,503,"Tressie","Laverna","Lang",,,,,"2011-10-16",,,"admitted","Nagoya, 8402 Swift Loaf","Email: jordan_ward@wunschhalvorson.co.uk",,,,,1
504,"**-****-00504",504,,504,"Lucas","Evan","Keebler",,,,,"2013-02-17",,,"admitted","Nagoya, 031 Yazmin Lane","Email: tomas@crookswilderman.name",,,,,1
505,"**-****-00505",505,,505,"Ladarius","Joesph","Mayer",,,,,"2013-03-15",,,"admitted","Nagoya, 1055 Conor Course","Email: alphonso@daniel.biz",,,,,1
506,"**-****-00506",506,,506,"Lexus","Jerald","Hermiston",,,,,"2012-03-31",,,"admitted","Nagoya, 33653 Yost Overpass","Email: gerry.bartoletti@bailey.co.uk",,,,,1
507,"**-****-00507",507,,507,"Trinity","Hoyt","Lubowitz",,,,,"2014-01-16",,,"admitted","Nagoya, 912 Stark Valleys","Email: sandy.labadie@beer.co.uk",,,,,1
508,"**-****-00508",508,,508,"Libbie","Kamren","Konopelski",,,,,"2013-07-05",,,"admitted","Nagoya, 520 Toy Freeway","Email: gage@herman.com",,,,,1
509,"**-****-00509",509,,509,"Hassie","Javier","O'Conner",,,,,"2014-05-19",,,"admitted","Nagoya, 1018 Neil Grove","Email: josefina@olson.us",,,,,1
510,"**-****-00510",510,,510,"Willa","Janet","Steuber",,,,,"2014-04-26",,,"admitted","Nagoya, 39938 Romaine Avenue","Email: henry_roberts@hegmannnader.biz",,,,,1
511,"**-****-00511",511,,511,"Missouri","Karley","McDermott",,,,,"2013-11-14",,,"admitted","Nagoya, 538 Stewart Causeway","Email: leola.swaniawski@konopelski.us",,,,,1
512,"**-****-00512",512,,512,"Calista","Rebeka","Gutmann",,,,,"2013-10-06",,,"admitted","Nagoya, 3633 Volkman Mall","Email: fidel_runolfsdottir@stehr.com",,,,,1
513,"**-****-00513",513,,513,"Tiffany","Emmalee","Mertz",,,,,"2014-01-12",,,"admitted","Nagoya, 680 Garnett Curve","Email: rhea_lind@moen.com",,,,,1
514,"**-****-00514",514,,514,"Braxton","Myrtis","Kirlin",,,,,"2013-08-14",,,"admitted","Nagoya, 885 Batz Stravenue","Email: twila@gutmann.us",,,,,1
515,"**-****-00515",515,,515,"Dora","Jermey","Wunsch",,,,,"2014-05-01",,,"admitted","Nagoya, 4018 Wilson Ridges","Email: myron@wilkinsonjaskolski.name",,,,,1
516,"**-****-00516",516,,516,"Carissa","Benton","Beier",,,,,"2011-12-01",,,"admitted","Nagoya, 435 Lakin Freeway","Email: werner_stracke@wildermanhintz.biz",,,,,1
517,"**-****-00517",517,,517,"Marques","Lazaro","Collier",,,,,"2012-11-12",,,"admitted","Nagoya, 949 Welch Tunnel","Email: alvina.koepp@kling.co.uk",,,,,1
518,"**-****-00518",518,,518,"Lambert","Carley","Olson",,,,,"2012-03-16",,,"admitted","Nagoya, 993 Johnson Burg","Email: shane@konopelskihowe.name",,,,,1
519,"**-****-00519",519,,519,"Aaliyah","Sylvan","Johnston",,,,,"2013-03-27",,,"admitted","Nagoya, 191 Lindgren Streets","Email: lester@jones.biz",,,,,1
520,"**-****-00520",520,,520,"Everardo","Tillman","Pouros",,,,,"2013-01-07",,,"admitted","Nagoya, 4609 Ima Crossroad","Email: katrine@will.com",,,,,1
521,"**-****-00521",521,,521,"Dock","Brent","Mosciski",,,,,"2014-04-28",,,"admitted","Nagoya, 3708 Wunsch Corners","Email: raquel.hermann@torphy.name",,,,,1
522,"**-****-00522",522,,522,"Nathanial","Gideon","Legros",,,,,"2014-01-14",,,"admitted","Nagoya, 934 Sabrina Flat","Email: guillermo@rolfsonhalvorson.co.uk",,,,,1
523,"**-****-00523",523,,523,"Antone","Simone","Spencer",,,,,"2013-11-26",,,"admitted","Nagoya, 02943 Donna Harbors","Email: trinity.graham@botsford.biz",,,,,1
524,"**-****-00524",524,,524,"German","Loren","Morar",,,,,"2012-10-25",,,"admitted","Nagoya, 637 Danial Loaf","Email: cedrick.bednar@sawayn.biz",,,,,1
525,"**-****-00525",525,,525,"Winnifred","Sabryna","Langosh",,,,,"2014-01-17",,,"admitted","Nagoya, 510 Emerson Field","Email: griffin@berge.co.uk",,,,,1
526,"**-****-00526",526,,526,"Deja","Oswald","Hoeger",,,,,"2012-04-03",,,"admitted","Nagoya, 03195 Gleason Ridges","Email: trinity@bradtkecronin.co.uk",,,,,1
527,"**-****-00527",527,,527,"Kristoffer","Hanna","Simonis",,,,,"2013-01-23",,,"admitted","Nagoya, 604 Francesca Row","Email: katelyn.stoltenberg@boscookuneva.ca",,,,,1
528,"**-****-00528",528,,528,"Whitney","Camille","Feest",,,,,"2012-03-28",,,"admitted","Nagoya, 99476 Josie Harbor","Email: abdiel@hermann.com",,,,,1
529,"**-****-00529",529,,529,"Elmore","Gardner","Walsh",,,,,"2014-05-07",,,"admitted","Nagoya, 9708 Hand Light","Email: kennith@frami.co.uk",,,,,1
530,"**-****-00530",530,,530,"Adrain","Maude","Schneider",,,,,"2013-10-16",,,"admitted","Nagoya, 50584 Natalie Expressway","Email: hillard.ohara@hahn.info",,,,,1
531,"**-****-00531",531,,531,"Al","Duane","Mayer",,,,,"2012-11-22",,,"admitted","Nagoya, 7891 Fritz Common","Email: genevieve@johnson.ca",,,,,1
532,"**-****-00532",532,,532,"Luther","Haskell","Wyman",,,,,"2013-10-26",,,"admitted","Nagoya, 943 Ryan Cape","Email: chauncey.mueller@gerhold.name",,,,,1
533,"**-****-00533",533,,533,"Morton","Otha","Howe",,,,,"2014-02-21",,,"admitted","Nagoya, 89297 Jaylen Coves","Email: ricardo@champlin.ca",,,,,1
534,"**-****-00534",534,,534,"Aida","Hadley","Terry",,,,,"2012-05-01",,,"admitted","Nagoya, 563 Raymond River","Email: sadie@keeling.com",,,,,1
535,"**-****-00535",535,,535,"Shaniya","Odessa","Cronin",,,,,"2012-03-07",,,"admitted","Nagoya, 124 Kennith Track","Email: faye@strosin.info",,,,,1
536,"**-****-00536",536,,536,"Maribel","Sheridan","Batz",,,,,"2011-10-26",,,"admitted","Nagoya, 64079 Foster Corners","Email: alfreda_simonis@crona.ca",,,,,1
537,"**-****-00537",537,,537,"Hortense","Barrett","Beer",,,,,"2013-04-29",,,"admitted","Nagoya, 909 Arielle Groves","Email: colin@shields.biz",,,,,1
538,"**-****-00538",538,,538,"Orval","Korey","Beahan",,,,,"2013-08-18",,,"admitted","Nagoya, 70178 Corrine Cove","Email: blanca@murphy.co.uk",,,,,1
539,"**-****-00539",539,,539,"Libbie","Jovan","Luettgen",,,,,"2012-10-15",,,"admitted","Nagoya, 6532 Eryn Ridges","Email: nathanial@strackewindler.biz",,,,,1
540,"**-****-00540",540,,540,"Melvin","Donnie","Lynch",,,,,"2012-03-21",,,"admitted","Nagoya, 27323 Leonora Alley","Email: fabiola@pouros.biz",,,,,1
754,"**-****-00754",754,,754,"Stone","Eunice","Pfeffer",,,,,"2013-11-10",,,"applicant",,,,,,,1
755,"**-****-00755",755,,755,"Telly","Clara","Brown",,,,,"2013-02-04",,,"applicant",,,,,,,1
541,"**-****-00541",541,,541,"Georgette","Tracey","Rice",,,,,"2012-12-20",,,"admitted","Nagoya, 9751 Kirlin Crossing","Email: gregg@schmitt.co.uk",,,,,1
756,"**-****-00756",756,,756,"Rita","Kirsten","Trantow",,,,,"2013-10-17",,,"applicant",,,,,,,1
757,"**-****-00757",757,,757,"Roslyn","Juliana","Medhurst",,,,,"2013-11-17",,,"applicant",,,,,,,1
758,"**-****-00758",758,,758,"Kira","Marlen","Cremin",,,,,"2011-12-30",,,"applicant",,,,,,,1
759,"**-****-00759",759,,759,"Nick","Edgar","Lakin",,,,,"2013-05-23",,,"applicant",,,,,,,1
760,"**-****-00760",760,,760,"Tierra","Florida","Lubowitz",,,,,"2011-12-22",,,"applicant",,,,,,,1
542,"**-****-00542",542,,542,"Leo","Lexus","Weimann",,,,,"2012-03-11",,,"admitted","Nagoya, 28254 Steve Crossroad","Email: magdalen@yundt.biz",,,,,1
761,"**-****-00761",761,,761,"Gust","Logan","Glover",,,,,"2012-03-06",,,"applicant",,,,,,,1
762,"**-****-00762",762,,762,"Melvin","Jonathon","Kub",,,,,"2014-04-05",,,"applicant",,,,,,,1
763,"**-****-00763",763,,763,"Noemy","Bridget","Schultz",,,,,"2012-09-02",,,"applicant",,,,,,,1
764,"**-****-00764",764,,764,"Reilly","Rosamond","Boyer",,,,,"2014-03-11",,,"applicant",,,,,,,1
753,"**-****-00753",753,,753,"Mara","Hudson","Veum",,,,,"2013-06-24",,,"applicant",,,,,,,1
765,"**-****-00765",765,,765,"Rebeka","Ana","Lebsack",,,,,"2014-02-05",,,"applicant",,,,,,,1
766,"**-****-00766",766,,766,"William","Willow","Haag",,,,,"2013-12-20",,,"applicant",,,,,,,1
767,"**-****-00767",767,,767,"Aniyah","Leta","Bode",,,,,"2014-04-06",,,"applicant",,,,,,,1
768,"**-****-00768",768,,768,"Euna","Robbie","Spencer",,,,,"2011-09-05",,,"applicant",,,,,,,1
543,"**-****-00543",543,,543,"Raheem","Ariel","Abernathy",,,,,"2011-11-12",,,"admitted","Nagoya, 76497 Katrine Summit","Email: tony.waters@bins.co.uk",,,,,1
803,"**-****-00803",803,,803,"Lionel","Abner","Kuhic",,,,,"2013-12-13",,,"applicant",,,,,,,1
804,"**-****-00804",804,,804,"Oma","Edgardo","Metz",,,,,"2014-03-02",,,"applicant",,,,,,,1
805,"**-****-00805",805,,805,"Valentin","Kaylee","Von",,,,,"2014-04-19",,,"applicant",,,,,,,1
806,"**-****-00806",806,,806,"Keith","Emanuel","Kiehn",,,,,"2014-03-12",,,"applicant",,,,,,,1
807,"**-****-00807",807,,807,"Herman","Jaron","Monahan",,,,,"2011-10-13",,,"applicant",,,,,,,1
544,"**-****-00544",544,,544,"Sammie","Buddy","Hahn",,,,,"2013-06-22",,,"admitted","Nagoya, 4780 Molly Ferry","Email: lillie.marks@kemmerupton.name",,,,,1
808,"**-****-00808",808,,808,"Dixie","Emelia","Boyer",,,,,"2013-12-05",,,"applicant",,,,,,,1
809,"**-****-00809",809,,809,"Grace","Grayce","Hirthe",,,,,"2012-07-25",,,"applicant",,,,,,,1
810,"**-****-00810",810,,810,"Electa","Haylee","Breitenberg",,,,,"2012-01-15",,,"applicant",,,,,,,1
811,"**-****-00811",811,,811,"Antwon","Johathan","Collins",,,,,"2013-05-14",,,"applicant",,,,,,,1
545,"**-****-00545",545,,545,"Piper","Gunner","Osinski",,,,,"2013-01-27",,,"admitted","Nagoya, 49249 Kris Knolls","Email: chesley_swaniawski@collier.name",,,,,1
812,"**-****-00812",812,,812,"Robert","Albertha","Koss",,,,,"2013-04-03",,,"applicant",,,,,,,1
813,"**-****-00813",813,,813,"Janessa","Deja","Bednar",,,,,"2012-09-15",,,"applicant",,,,,,,1
814,"**-****-00814",814,,814,"Vanessa","Jannie","Sipes",,,,,"2012-03-20",,,"applicant",,,,,,,1
815,"**-****-00815",815,,815,"Woodrow","Casper","Wisoky",,,,,"2012-06-10",,,"applicant",,,,,,,1
816,"**-****-00816",816,,816,"Cathrine","Eleanore","Corkery",,,,,"2012-09-08",,,"applicant",,,,,,,1
817,"**-****-00817",817,,817,"Avis","Cordie","Auer",,,,,"2014-02-26",,,"applicant",,,,,,,1
546,"**-****-00546",546,,546,"Aliyah","Shyanne","Kshlerin",,,,,"2013-10-13",,,"admitted","Nagoya, 15833 Boyle Heights","Email: jacynthe_mills@wolf.biz",,,,,1
547,"**-****-00547",547,,547,"Osvaldo","Kenna","Sporer",,,,,"2013-09-19",,,"admitted","Nagoya, 33278 Miller Dam","Email: tatum@king.name",,,,,1
548,"**-****-00548",548,,548,"Jarrett","Retha","Cormier",,,,,"2012-04-12",,,"admitted","Nagoya, 407 Anibal Court","Email: merritt@smitham.com",,,,,1
549,"**-****-00549",549,,549,"Norene","Winona","Waters",,,,,"2013-10-12",,,"admitted","Nagoya, 47720 Stracke Burgs","Email: jeanie.casper@murphywunsch.ca",,,,,1
550,"**-****-00550",550,,550,"Hailee","Dedric","Bartell",,,,,"2011-12-20",,,"admitted","Nagoya, 75278 Bahringer Spurs","Email: betty@reichertrunolfsson.ca",,,,,1
551,"**-****-00551",551,,551,"Sylvester","Tamara","Beier",,,,,"2013-07-14",,,"admitted","Nagoya, 53121 Sibyl Mountains","Email: giovanni@grimes.com",,,,,1
552,"**-****-00552",552,,552,"Camilla","Timmy","Lang",,,,,"2014-05-19",,,"admitted","Nagoya, 611 Parisian Circle","Email: jamal@hoegerkreiger.info",,,,,1
553,"**-****-00553",553,,553,"Jennings","Elmira","Hoeger",,,,,"2014-04-24",,,"admitted","Nagoya, 210 Kovacek Extensions","Email: alexandre@hintz.name",,,,,1
